Column1,Tool Title,Link,Location_x,ngrams,Internal Search:Term (v33),Unique Visitors,Internal Search: Search (event7),Internal Search: Click Through (event11),Internal Search CTR,normalized_search_term,Location_y,Actual,Match
701,Get Fit SCAL,https://getfitsocal.org/,california-southern,get fit,Get Fit,44,59,37,0.627118644,get fit,california-southern,https://getfitsocal.org/,TRUE
702,Get a flu shot GA,https://sp-cloud.kp.org/sites/2021-22-Flu-Vaccine-Campaign,georgia,flu shot,flu shot,388,368,257,0.698369565,flu shot,georgia,https://sp-cloud.kp.org/sites/2021-22-Flu-Vaccine-Campaign,TRUE
703,Great Catch HI,https://forms.office.com/r/3f72GGJw75,hawaii,great catch,great catch,7,9,2,0.222222222,great catch,hawaii,https://forms.office.com/r/3f72GGJw75,TRUE
704,Greater Southern Alameda Area GSSA NCAL,http://insidekp.kp.org:81/california/gsaa/index.html,california-northern,greater southern alameda,Greater southern alameda,15,26,11,0.423076923,greater southern alameda,california-northern,http://insidekp.kp.org:81/california/gsaa/index.html,TRUE
705,Growth Plan GA,https://mykp.kp.org/en/content/georgia/growth-plan.html,georgia,growth plan,growth plan,30,64,32,0.5,growth plan,georgia,https://mykp.kp.org/en/content/georgia/growth-plan.html,TRUE
706,HEROES Patient Safety NCAL,https://ncalheroes.kp.org/,california-northern,patient safety,patient safety,143,202,163,0.806930693,patient safety,california-northern,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
707,HEROES Patient Safety NCAL,https://ncalheroes.kp.org/,california-northern,patient safety,patient safety,143,202,163,0.806930693,patient safety,washington,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
708,HEROES Patient Safety NCAL,https://ncalheroes.kp.org/,california-northern,patient safety,patient safety,143,202,163,0.806930693,patient safety,colorado,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
709,HEROES Patient Safety NCAL,https://ncalheroes.kp.org/,california-northern,patient safety,patient safety,143,202,163,0.806930693,patient safety,mid-atlantic-states,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
710,Patient Safety WA,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,washington,patient safety,patient safety,143,202,163,0.806930693,patient safety,california-northern,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,TRUE
711,Patient Safety WA,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,washington,patient safety,patient safety,143,202,163,0.806930693,patient safety,washington,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,TRUE
712,Patient Safety WA,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,washington,patient safety,patient safety,143,202,163,0.806930693,patient safety,colorado,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,TRUE
713,Patient Safety WA,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,washington,patient safety,patient safety,143,202,163,0.806930693,patient safety,mid-atlantic-states,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,TRUE
714,Risk Management Patient Safety CO,https://sp-cloud.kp.org/sites/KPCO-Risk-Management-Patient-Safety ,colorado,patient safety,patient safety,143,202,163,0.806930693,patient safety,california-northern,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
715,Risk Management Patient Safety CO,https://sp-cloud.kp.org/sites/KPCO-Risk-Management-Patient-Safety ,colorado,patient safety,patient safety,143,202,163,0.806930693,patient safety,washington,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
716,Risk Management Patient Safety CO,https://sp-cloud.kp.org/sites/KPCO-Risk-Management-Patient-Safety ,colorado,patient safety,patient safety,143,202,163,0.806930693,patient safety,colorado,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
717,Risk Management Patient Safety CO,https://sp-cloud.kp.org/sites/KPCO-Risk-Management-Patient-Safety ,colorado,patient safety,patient safety,143,202,163,0.806930693,patient safety,mid-atlantic-states,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
718,SIRI Patient safety reporting MAS,https://sp-cloud.kp.org/sites/SeeItReportItSIRI ,mid-atlantic-states,patient safety,patient safety,143,202,163,0.806930693,patient safety,california-northern,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
719,SIRI Patient safety reporting MAS,https://sp-cloud.kp.org/sites/SeeItReportItSIRI ,mid-atlantic-states,patient safety,patient safety,143,202,163,0.806930693,patient safety,washington,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
720,SIRI Patient safety reporting MAS,https://sp-cloud.kp.org/sites/SeeItReportItSIRI ,mid-atlantic-states,patient safety,patient safety,143,202,163,0.806930693,patient safety,colorado,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
721,SIRI Patient safety reporting MAS,https://sp-cloud.kp.org/sites/SeeItReportItSIRI ,mid-atlantic-states,patient safety,patient safety,143,202,163,0.806930693,patient safety,mid-atlantic-states,https://sp-cloud.kp.org/sites/PatientSafetyKPWA,FALSE
722,Head and Neck Surgery CO,https://sp-cloud.kp.org/sites/KPCO-Head-Neck-Surgery,colorado,head and neck,head and neck,16,28,5,0.178571429,head and neck,colorado,https://sp-cloud.kp.org/sites/KPCO-Head-Neck-Surgery,TRUE
723,Health Education HI,http://web2.hi.kp.org/hed/,hawaii,health education,health education,113,172,71,0.412790698,health education,hawaii,http://web2.hi.kp.org/hed/,TRUE
724,Health Education HI,http://web2.hi.kp.org/hed/,hawaii,health education,health education,113,172,71,0.412790698,health education,washington,http://web2.hi.kp.org/hed/,TRUE
725,Patient Health Education WA,https://cl.kp.org/wa/mem_ed/pat_ed.html,washington,health education,health education,113,172,71,0.412790698,health education,hawaii,http://web2.hi.kp.org/hed/,FALSE
726,Patient Health Education WA,https://cl.kp.org/wa/mem_ed/pat_ed.html,washington,health education,health education,113,172,71,0.412790698,health education,washington,http://web2.hi.kp.org/hed/,FALSE
727,Health Engagement and Wellness NW,http://nwis.appl.kp.org/cqss/our_services/health_engagement_wellness_services/index.cfm,northwest,health engagement,Health Engagement,19,26,13,0.5,health engagement,northwest,http://nwis.appl.kp.org/cqss/our_services/health_engagement_wellness_services/index.cfm,TRUE
728,Health Engagement and Wellness NW,http://nwis.appl.kp.org/cqss/our_services/health_engagement_wellness_services/index.cfm,northwest,health and wellness,Health and wellness,640,762,359,0.471128609,health and wellness,northwest,http://nwis.appl.kp.org/cqss/our_services/health_engagement_wellness_services/index.cfm,TRUE
729,Health Engagement and Wellness NW,http://nwis.appl.kp.org/cqss/our_services/health_engagement_wellness_services/index.cfm,northwest,health and wellness,Health and wellness,640,762,359,0.471128609,health and wellness,california-northern,http://nwis.appl.kp.org/cqss/our_services/health_engagement_wellness_services/index.cfm,TRUE
730,Mental Health and Wellness for Employees,https://hrconnect.kp.org/wps/portal/hr/benefitsandwellness/wellness/healthyme/mentalhealthandwellness/,california-northern,health and wellness,Health and wellness,640,762,359,0.471128609,health and wellness,northwest,http://nwis.appl.kp.org/cqss/our_services/health_engagement_wellness_services/index.cfm,FALSE
731,Mental Health and Wellness for Employees,https://hrconnect.kp.org/wps/portal/hr/benefitsandwellness/wellness/healthyme/mentalhealthandwellness/,california-northern,health and wellness,Health and wellness,640,762,359,0.471128609,health and wellness,california-northern,http://nwis.appl.kp.org/cqss/our_services/health_engagement_wellness_services/index.cfm,FALSE
732,HealthConnect - What's New NCAL,https://sp-cloud.kp.org/sites/teams-cnkphc-wnht,california-northern,what s new,WHAT'S NEW,27,32,30,0.9375,what s new,california-northern,https://sp-cloud.kp.org/sites/teams-cnkphc-wnht,TRUE
733,HealthConnect Coding Job Aids WA,https://sp-cloud.kp.org/sites/kpwa-dsbs-coding,washington,coding job aids,coding job aids,8,11,3,0.272727273,coding job aids,washington,https://sp-cloud.kp.org/sites/kpwa-dsbs-coding,TRUE
734,HealthConnect Coding Job Aids WA,https://sp-cloud.kp.org/sites/kpwa-dsbs-coding,washington,job aids,job aids,106,138,49,0.355072464,job aids,washington,https://sp-cloud.kp.org/sites/kpwa-dsbs-coding,TRUE
735,HealthStream Learning Center CO,http://www.insidekpco.net/hlc,colorado,learning center,learning center,6,9,0,0,learning center,colorado,http://www.insidekpco.net/hlc,TRUE
736,HealthStream Learning Center CO,http://www.insidekpco.net/hlc,colorado,healthstream learning center,healthstream learning center,7,14,6,0.428571429,healthstream learning center,colorado,http://www.insidekpco.net/hlc,TRUE
737,Hearing Service Center HI,https://kp.org/hearingservice/hi,hawaii,service center,service center,33,36,6,0.166666667,service center,hawaii,https://kp.org/hearingservice/hi,TRUE
738,Hearing Services CO,https://sp-cloud.kp.org/sites/KPCO-Hearing-Services,colorado,hearing services,hearing services,7,8,9,1.125,hearing services,colorado,https://sp-cloud.kp.org/sites/KPCO-Hearing-Services,TRUE
739,Home Care Services SCAL,https://homecare-scal.kp.org/,california-southern,home care,home care,17,16,15,0.9375,home care,california-southern,https://homecare-scal.kp.org/,TRUE
740,Home Health Reports SCAL,https://ncea.kp.org/index.php/reports/?category=Home%20Health,california-southern,home health,home health,185,285,62,0.21754386,home health,california-southern,https://ncea.kp.org/index.php/reports/?category=Home%20Health,TRUE
741,Hospital Administration HI,https://sp-cloud.kp.org/sites/teams-HospitalAdministration/SitePages/Home.aspx,hawaii,hospital administration,hospital administration,16,20,13,0.65,hospital administration,hawaii,https://sp-cloud.kp.org/sites/teams-HospitalAdministration/SitePages/Home.aspx,TRUE
742,Hospital Care Management NW,https://sp-cloud.kp.org/sites/teams-nwreg2-HCM/SitePages/Home.aspx,northwest,care management,care management,69,105,43,0.40952381,care management,northwest,https://insidecmi.kaiserpermanente.org/,FALSE
743,Hospital Documentation and Coding WA,https://sp-cloud.kp.org/sites/kpwa-dsbs-him_ops,washington,hospital documentation,HOSPITAL DOCUMENTATION,6,7,8,1.142857143,hospital documentation,washington,https://sp-cloud.kp.org/sites/kpwa-dsbs-him_ops,TRUE
744,Hospital Quality HI,https://sp-cloud.kp.org/sites/teams-maunaloa/QualityMetrics/Pages/Home.aspx,hawaii,hospital quality,Hospital Quality,9,17,22,1.294117647,hospital quality,hawaii,https://sp-cloud.kp.org/sites/teams-maunaloa/QualityMetrics/Pages/Home.aspx,TRUE
745,IQM Community Resources GA,http://tspmg.com/index.php?option=com_content&view=article&id=222&Itemid=572,georgia,community resources,community resources,22,26,18,0.692307692,community resources,georgia,https://about.kaiserpermanente.org/community-health,FALSE
746,Imaging Services NW,https://sp-cloud.kp.org/sites/teams-nwreg-Ancillary/IS/SitePages/Home.aspx,northwest,imaging services,imaging services,165,456,433,0.949561404,imaging services,northwest,https://sp-cloud.kp.org/sites/teams-nwreg-Ancillary/IS/SitePages/Home.aspx,TRUE
747,Immunization Standards NW,http://nwis.appl.kp.org/immunweb/,northwest,immunization standards,immunization standards,82,135,129,0.955555556,immunization standards,northwest,http://nwis.appl.kp.org/immunweb/,TRUE
748,In-Person Interpreters GA,https://www.gofluently.com/KaiserPermanenteGeorgia/Login.aspx?ReturnUrl=%2fKaiserPermanenteGeorgia%2f,georgia,in person interpreters,in person interpreters,7,8,4,0.5,in person interpreters,georgia,https://www.gofluently.com/KaiserPermanenteGeorgia/Login.aspx?ReturnUrl=%2fKaiserPermanenteGeorgia%2f,TRUE
749,In-Person Interpreters GA,https://www.gofluently.com/KaiserPermanenteGeorgia/Login.aspx?ReturnUrl=%2fKaiserPermanenteGeorgia%2f,georgia,in person,in person,15,15,7,0.466666667,in person,georgia,https://www.gofluently.com/KaiserPermanenteGeorgia/Login.aspx?ReturnUrl=%2fKaiserPermanenteGeorgia%2f,TRUE
750,In-Person Interpreters GA,https://www.gofluently.com/KaiserPermanenteGeorgia/Login.aspx?ReturnUrl=%2fKaiserPermanenteGeorgia%2f,georgia,in person,in-person,8,16,9,0.5625,in person,georgia,https://www.gofluently.com/KaiserPermanenteGeorgia/Login.aspx?ReturnUrl=%2fKaiserPermanenteGeorgia%2f,TRUE
751,Inclement weather updates GA,http://www.kpgaweather.com/,georgia,inclement weather,inclement weather,60,76,71,0.934210526,inclement weather,georgia,http://www.kpgaweather.com/,TRUE
752,Infection Control HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,infection control,Infection control,185,259,203,0.783783784,infection control,hawaii,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,TRUE
753,Infection Control HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,infection control,Infection control,185,259,203,0.783783784,infection control,colorado,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,TRUE
754,Infection Control HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,infection control,Infection control,185,259,203,0.783783784,infection control,northwest,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,TRUE
755,Infection Control HI,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,hawaii,infection control,Infection control,185,259,203,0.783783784,infection control,washington,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,TRUE
756,Infection Prevention and Control CO,https://sp-cloud.kp.org/sites/KPCO-Infection-Prevention,colorado,infection control,Infection control,185,259,203,0.783783784,infection control,hawaii,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,FALSE
757,Infection Prevention and Control CO,https://sp-cloud.kp.org/sites/KPCO-Infection-Prevention,colorado,infection control,Infection control,185,259,203,0.783783784,infection control,colorado,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,FALSE
758,Infection Prevention and Control CO,https://sp-cloud.kp.org/sites/KPCO-Infection-Prevention,colorado,infection control,Infection control,185,259,203,0.783783784,infection control,northwest,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,FALSE
759,Infection Prevention and Control CO,https://sp-cloud.kp.org/sites/KPCO-Infection-Prevention,colorado,infection control,Infection control,185,259,203,0.783783784,infection control,washington,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,FALSE
760,Infection Prevention and Control NW,http://nwis.appl.kp.org/ksmc/departments_services/infection_control/index.cfm,northwest,infection control,Infection control,185,259,203,0.783783784,infection control,hawaii,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,FALSE
761,Infection Prevention and Control NW,http://nwis.appl.kp.org/ksmc/departments_services/infection_control/index.cfm,northwest,infection control,Infection control,185,259,203,0.783783784,infection control,colorado,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,FALSE
762,Infection Prevention and Control NW,http://nwis.appl.kp.org/ksmc/departments_services/infection_control/index.cfm,northwest,infection control,Infection control,185,259,203,0.783783784,infection control,northwest,https://sp-cloud.kp.org/sites/HawaiiInfectionControl/SitePages/HI-COVID-19.aspx,FALSE
